"price","bathrooms","sqft_living","floors","waterfront","condition","grade","age","renovated","basement_percent","living_percent","grupo","categoria_quartos"
631500,2.5,1780,3,0,3,8,34,0,0,0.71399919775371,"A","2"
540000,1.75,1630,2,0,3,8,1,0,0.374233128834356,1.16096866096866,"A","3"
630000,3,1880,2,0,3,8,8,0,0.191489361702128,0.854545454545454,"A","3"
6e+05,1.75,1310,2,0,4,7,114,0,0,0.262,"A","3"
536500,2,1360,1,0,4,7,90,0,0.5,0.731182795698925,"A","2"
548000,2,1370,3,0,3,8,10,0,0,0.729499467518637,"A","2"
519950,2.25,1170,3,0,3,8,0,0,0,0.936749399519616,"A","3"
395000,1,730,1,0,3,7,103,0,0,0.243333333333333,"A","1"
5e+05,1.5,1190,1,0,3,7,74,0,0.184873949579832,0.250526315789474,"A","3"
5e+05,1,1440,1.5,0,3,7,108,0,0,0.202816901408451,"A","4"
575000,1,1320,1.5,0,4,7,87,0,0,0.277894736842105,"A","2"
5e+05,2,1980,2,0,4,7,105,0,0,0.44,"A","4"
475000,2.5,1320,3,0,3,8,8,0,0,1.00763358778626,"A","3"
496000,1,900,1,0,3,7,68,0,0,0.0971922246220302,"A","2"
450000,1,1020,1.5,0,4,6,109,0,0,0.204,"A","2"
640000,3,2940,1,0,5,8,59,0,0.442176870748299,0.510150963040083,"C","4"
429000,2.5,2720,1,0,3,7,44,0,0.5,0.334975369458128,"C","5"
393000,2,1450,1,0,5,7,63,0,0,0.265762463343108,"C","4"
425000,1,1790,1.5,0,2,8,77,0,0,0.298333333333333,"C","3"
360000,2.75,2030,1,0,3,7,35,0,0.403940886699507,0.296783625730994,"C","3"
174900,1,1100,1.5,0,2,6,88,0,0,0.183333333333333,"C","3"
395000,2.5,1600,2,0,3,7,7,0,0,0.826446280991736,"C","3"
250000,1,860,1,0,3,7,90,0,0,0.199074074074074,"C","2"
337500,1,1020,1.5,0,3,7,115,0,0,0.17,"C","3"
535000,3.25,2840,2,0,3,9,1,0,0.179577464788732,0.71,"C","4"
212000,1,1070,1,0,3,6,66,0,0,0.144868670457623,"C","2"
255000,1,1340,1.5,0,4,7,94,0,0,0.218954248366013,"C","3"
350000,1,2010,1,0,3,7,47,0,0.398009950248756,0.335,"C","3"
439000,2.25,3020,3,0,3,8,21,0,0.344370860927152,0.503333333333333,"C","3"
4e+05,3,1810,2,0,4,7,17,0,0,0.361133280127694,"C","4"
330000,2.5,1240,2,0,3,7,7,0,0,0.802069857697283,"C","2"
235000,1,670,1,0,3,6,111,0,0,0.119642857142857,"C","2"
404000,1.5,2030,1,0,3,7,51,0,0.344827586206897,0.228603603603604,"C","3"
279000,1,1320,1.5,0,3,7,101,0,0,0.229565217391304,"C","3"
208417,1,840,1,0,3,5,76,0,0,0.2,"C","2"
569900,3.25,2360,2,0,3,8,8,0,0.156779661016949,0.609346759617867,"C","5"
635000,2.5,2470,2,0,4,8,13,0,0.279352226720648,0.279411764705882,"C","2"
210000,1,1100,1.5,0,4,6,115,0,0,0.183333333333333,"C","2"
315450,1.75,1130,1.5,0,4,7,106,0,0,0.150666666666667,"C","3"
4e+05,1.75,2300,2,0,3,7,109,0,0,0.342261904761905,"C","5"
315000,2,1210,1,0,4,7,74,0,0,0.284705882352941,"C","4"
531000,2.75,2540,1,0,4,8,59,0,0.393700787401575,0.505774591796097,"C","5"
440000,2.5,1650,2,0,3,7,7,0,0.0787878787878788,0.334753499695679,"C","3"
445000,1.75,1360,1,0,3,8,47,1,0,0.272108843537415,"C","3"
589500,1.5,3520,1.5,0,4,8,86,0,0.355113636363636,0.713561727143726,"C","4"
240000,2,1330,1,0,4,7,114,0,0.526315789473684,0.221666666666667,"C","3"
475000,3.5,2440,2,0,3,8,9,0,0.204918032786885,0.799475753604194,"C","4"
4e+05,2,2010,1.5,0,3,7,92,1,0.278606965174129,0.529365288385568,"C","2"
415000,2.25,1970,2,0,3,8,6,0,0.147208121827411,0.828775767774506,"C","3"
380000,1.75,1690,2,0,3,8,6,0,0.183431952662722,1.15122615803815,"C","3"
90000,1,780,1,0,3,5,110,0,0,0.195,"C","1"
425000,1,750,1,0,2,6,82,0,0,0.1875,"C","2"
340000,1.75,1270,2,0,3,8,2,0,0,0.662839248434238,"C","2"
268000,1,1380,1,0,3,7,71,0,0.369565217391304,0.276,"C","2"
175003,1.5,1390,2,0,3,7,0,0,0,0.738575982996812,"C","3"
380000,2,1710,1,0,3,7,65,0,0,0.171068427370948,"C","4"
330000,2,1750,1,0,4,6,72,0,0.388571428571429,0.336409073433295,"C","4"
577288,2.75,2870,2,0,3,9,6,0,0,0.398611111111111,"C","4"
284000,1.75,1430,1,0,3,7,36,0,0.34965034965035,0.294845360824742,"C","3"
157500,1,670,1,0,3,5,110,0,0,0.148888888888889,"C","2"
453000,3,2330,2,0,3,9,10,0,0.175965665236052,0.543884220354809,"C","3"
246950,3.5,1790,2,0,3,7,8,0,0.173184357541899,1.06420927467301,"C","3"
249950,3,1790,2,0,3,7,8,0,0.173184357541899,0.893659510733899,"C","3"
285000,2.5,1800,2,0,3,7,13,0,0,0.715421303656598,"C","3"
330000,1.75,1300,2,0,3,7,4,0,0.353846153846154,1.35699373695198,"C","3"
275000,2,1290,1,0,3,7,58,0,0.263565891472868,0.142683331489879,"C","2"
350000,1.5,1870,1,0,3,7,91,0,0.401069518716578,0.207777777777778,"C","3"
329950,1.75,2080,1,0,3,7,43,0,0.480769230769231,0.348467079912883,"C","3"
259000,1.75,1270,1.5,0,3,6,93,0,0.228346456692913,0.263759086188993,"C","3"
311000,3,2020,1,0,3,7,21,0,0.396039603960396,0.341389217508873,"C","5"
265000,1,760,1,0,4,6,64,0,0,0.19,"C","2"
469000,2.5,2240,1,0,3,7,54,0,0.321428571428571,0.398293029871977,"C","4"
467000,1.75,2660,1,0,3,8,66,0,0.5,0.482671021593177,"C","3"
390000,3,2860,1,0,3,7,31,0,0.395104895104895,0.499650593990217,"C","4"
267000,1,800,1,0,4,6,95,0,0,0.32258064516129,"C","1"
235000,1,1020,1,0,3,6,75,0,0,0.128787878787879,"C","2"
335000,2,2020,1,0,3,7,36,0,0.5,0.285673879225004,"C",">5"
349950,1.75,1780,1,0,5,7,111,0,0.5,0.356,"C","4"
3e+05,1.75,1820,1,0,4,6,88,0,0.346153846153846,0.362911266201396,"C","4"
395000,1,700,1,0,3,6,72,0,0,0.0938715301059407,"C","2"
254000,2,1510,1,0,3,7,59,0,0,0.35655253837072,"C","4"
295500,2.5,1410,2,0,3,7,0,0,0.319148936170213,1.05855855855856,"C","3"
317000,2,2020,1.5,0,3,7,88,0,0.415841584158416,0.278236914600551,"C","3"
360000,1.75,1550,1.5,0,4,7,73,0,0,0.296650717703349,"C","5"
160797,1.5,1270,2,0,3,7,2,0,0,0.539049235993209,"C","3"
430000,2.25,2020,2,0,3,8,6,0,0.168316831683168,0.734545454545455,"C","3"
5e+05,2,1720,1,0,5,7,73,0,0.441860465116279,0.31131221719457,"C","3"
455850,2.25,1820,1,0,4,7,51,0,0.384615384615385,0.303333333333333,"C","3"
5e+05,3.25,2670,1,0,3,9,1,0,0.385767790262172,0.533893221355729,"C","4"
268000,2.75,1880,2,0,3,7,13,0,0.0372340425531915,1.04852203011712,"C","3"
395000,2,1960,1,0,5,7,64,0,0.5,0.48780487804878,"C","2"
205000,1.75,1740,1,0,3,6,100,0,0.666666666666667,0.341176470588235,"C","2"
155000,1,1250,1,0,2,7,65,0,0.176,0.2,"C","3"
332000,1,1000,1,0,4,6,72,0,0,0.209380234505863,"C","2"
445000,1.75,2110,1,0,3,8,58,0,0.42654028436019,0.439583333333333,"C","3"
335000,2,1480,1,0,5,6,104,0,0.5,0.472541507024266,"C","4"
182568,1.5,1500,2,0,3,7,0,0,0,0.712250712250712,"C","4"
260000,1,750,1,0,3,6,98,0,0,0.111607142857143,"C","2"
299000,2,2320,1,0,3,7,71,1,0.258620689655172,0.193333333333333,"C","4"
310000,3,2270,1,0,3,7,26,0,0.400881057268722,0.453909218156369,"C","5"
355000,2.5,1880,1,0,3,8,40,0,0.335106382978723,0.35538752362949,"C","3"
295000,1.5,1640,2,0,4,7,106,0,0,0.227083910274162,"C","3"
320000,1.75,1660,1,0,4,6,66,0,0.5,0.267741935483871,"C","4"
285000,1,920,1,0,4,6,114,0,0,0.157264957264957,"C","2"
425000,2,1390,1.5,0,5,7,106,0,0,0.308888888888889,"C","4"
487000,2.5,2540,2,0,3,9,9,0,0,0.507898420315937,"C","4"
545500,2.5,1560,1.5,0,4,7,78,0,0.128205128205128,0.166648862301036,"C","3"
335000,1.75,1270,2,0,3,8,3,0,0,0.753709198813056,"C","2"
442000,3,2560,1.5,0,4,7,88,0,0.3125,0.470156106519743,"C","5"
349950,1.5,1420,1.5,0,3,7,89,0,0,0.211309523809524,"C","4"
560000,2,1640,1,0,4,7,74,0,0.378048780487805,0.223646529387699,"C","3"
393000,2,1820,1,0,4,7,45,0,0.5,0.3601108033241,"C","5"
495000,3,2440,1,0,3,9,8,0,0.405737704918033,0.513684210526316,"C","5"
440000,3,2510,1,0,4,7,71,0,0.418326693227092,0.472693032015066,"C",">5"
252500,1,770,1,0,3,6,77,0,0,0.351437699680511,"C","2"
605000,3,3670,1,0,3,8,60,0,0.460490463215259,0.382291666666667,"C","5"
490000,3,2330,2,0,3,9,11,0,0.175965665236052,0.666285387474979,"C","4"
250000,3,1800,2,0,3,7,14,0,0,0.72,"C","4"
411715,1.75,1840,1,0,5,7,62,0,0.434782608695652,0.360713585571457,"C","3"
229800,1.75,1110,2,0,3,8,0,0,0,0.626057529610829,"C","2"
325000,1,1530,1,0,3,7,57,0,0.261437908496732,0.26917663617171,"C","4"
3e+05,2.5,2760,2,0,3,8,8,0,0,0.46,"C","5"
235000,1,1010,1,0,3,7,73,0,0,0.134666666666667,"C","2"
385000,3.5,1900,2,0,3,8,15,0,0.178947368421053,0.395421436004162,"C","3"
339000,1,950,1,0,4,7,73,0,0,0.119436761377923,"C","2"
324800,1,1170,1,0,3,6,66,0,0.247863247863248,0.232004759071981,"C","2"
420000,2.5,1940,2,0,3,8,17,0,0,0.358330254894717,"C","4"
375000,2,1620,2,0,3,7,106,0,0,0.352173913043478,"C","4"
255000,1,1320,1,0,3,6,95,0,0.287878787878788,0.13243704223939,"C","2"
325000,1,2410,1,0,3,7,57,0,0.37344398340249,0.345519713261649,"C","4"
415000,1.75,1960,1,0,5,6,103,0,0.5,0.392,"C","3"
275000,1,840,1,0,3,6,73,0,0,0.21,"C","2"
350000,1.75,2090,1,0,3,7,58,0,0.334928229665072,0.333972515180569,"C","3"
311000,2,1190,1.5,0,4,6,96,0,0,0.151785714285714,"C","3"
477000,2.5,2100,2,0,3,7,8,0,0,0.41501976284585,"C","3"
4e+05,1.75,1850,1,0,4,7,56,0,0.394594594594595,0.285493827160494,"C","4"
423000,2,1970,1.5,0,5,7,94,0,0.426395939086294,0.304012345679012,"C","4"
285000,1,1440,1,0,3,7,61,0,0.277777777777778,0.337394564198688,"C","3"
437000,2,2190,1,0,3,7,53,0,0.365296803652968,0.263347763347763,"C","5"
384000,3,2320,1,0,4,7,27,0,0.482758620689655,0.51532652154598,"C",">5"
337000,1.75,1400,1,0,4,7,95,0,0.5,0.233333333333333,"C","3"
320000,1,1330,1,0,3,7,60,0,0.300751879699248,0.227350427350427,"C","3"
360000,0.75,850,1,0,5,6,105,0,0.352941176470588,0.110246433203632,"C","2"
569000,3.25,2220,1.5,0,5,8,85,0,0.202702702702703,0.269843199222074,"C","3"
230000,1.75,950,1,0,3,6,75,0,0.168421052631579,0.158333333333333,"C","3"
457500,1.75,1840,1,0,5,7,89,0,0.429347826086957,0.456575682382134,"C","3"
447000,1,1370,1,0,5,7,70,0,0.102189781021898,0.228295284119313,"C","3"
539500,3.5,2710,2,0,4,8,17,0,0.247232472324723,0.473610625655365,"C","4"
475000,1.5,2480,1.5,0,5,7,67,0,0.346774193548387,0.46969696969697,"C","3"
230000,1.75,1140,2,0,3,8,0,0,0,0.949208992506245,"C","3"
230000,1.75,1140,2,0,3,8,0,0,0,0.978540772532189,"C","3"
380000,1,1210,1,0,3,8,64,0,0.12396694214876,0.252083333333333,"C","2"
355000,1.75,1620,1,0,3,7,86,0,0.444444444444444,0.445054945054945,"C","2"
325088,1,1400,1,0,3,7,60,0,0.285714285714286,0.207745956373349,"C","4"
385000,4,2700,1,0,3,7,45,0,0.5,0.364077669902913,"C",">5"
390000,3.75,2890,1,0,3,7,8,0,0.546712802768166,0.578,"C","5"
353000,1.75,1260,1,0,5,6,72,0,0,0.107006369426752,"C","3"
385000,1,1070,1,0,4,7,44,0,0,0.2675,"C","3"
415000,2,1410,1.5,0,4,7,115,0,0,0.32767836393214,"C","3"
320000,1,1630,1,0,3,7,61,0,0.429447852760736,0.326,"C","3"
449500,4,2280,1,0,3,7,16,0,0.442982456140351,0.432227488151659,"C",">5"
337500,2,1700,1,0,3,7,58,0,0.411764705882353,0.232430954334154,"C","5"
269500,1,930,1,0,3,6,72,0,0.21505376344086,0.2325,"C","2"
280000,0.75,420,1,0,3,5,92,0,0,0.0625,"C","1"
310000,2.25,1590,2,0,3,7,13,0,0,0.520287958115183,"C","3"
330000,2.5,1660,2,0,3,7,14,0,0,0.57439446366782,"C","3"
439000,2.25,1430,2,0,3,8,3,0,0,0.610328638497653,"C","3"
380000,1,760,1.5,0,3,6,105,0,0,0.19,"C","2"
330000,1,1850,2,0,3,6,86,0,0.0594594594594595,0.32034632034632,"C","3"
392000,3.75,2220,1.5,0,4,6,97,0,0.400900900900901,0.584672109560179,"C","4"
207000,2.5,1520,2,0,3,7,9,0,0,0.596078431372549,"C","3"
334998,1,1800,1,0,3,6,73,0,0.5,0.347356233114628,"C","2"
315000,1,1080,1,0,4,6,95,0,0.333333333333333,0.403889304412865,"C","2"
346500,1.75,1610,1,0,3,7,73,0,0.372670807453416,0.255555555555556,"C","2"
250000,1,1190,1,0,3,7,60,0,0.168067226890756,0.1904,"C","3"
155000,1,720,1,0,3,6,74,0,0,0.12,"C","1"
299880,2.5,1460,2,0,3,7,14,0,0,0.479632063074901,"C","3"
440000,2,2310,1,0,3,7,21,0,0.380952380952381,0.461630695443645,"C","4"
3e+05,2.5,1700,2,0,3,7,14,0,0,0.475524475524476,"C","3"
320000,2.5,1530,2,0,3,7,14,0,0,0.529411764705882,"C","3"
355000,1.75,1650,1,0,4,7,67,0,0.424242424242424,0.4125,"C","2"
480000,2.25,1490,1.5,0,3,8,88,0,0,0.220088626292467,"C","2"
270000,1.75,1560,2,0,3,7,21,0,0,0.363636363636364,"C","4"
440000,1.5,2120,1,0,4,8,65,0,0.424528301886792,0.337042925278219,"C","3"
525000,2.75,2470,1,0,5,7,74,0,0.453441295546559,0.343055555555556,"C","4"
345000,1.5,1030,1,0,4,6,93,0,0,0.147797388434496,"C","3"
550000,3.5,3820,2,0,3,8,59,0,0.361256544502618,0.2152719075796,"C","4"
402000,1.75,2430,1,0,3,8,61,0,0.411522633744856,0.443349753694581,"C","4"
191000,1,900,1,0,5,6,109,0,0,0.264705882352941,"C","2"
445000,1.75,2460,1.5,0,5,7,103,0,0.455284552845528,0.359333917616126,"C","5"
491000,2,1660,2,0,3,8,64,1,0,0.32741617357002,"C","3"
430000,1.75,1200,1,0,5,7,108,0,0,0.266666666666667,"C","3"
3e+05,2.5,1800,2,0,3,7,13,0,0,0.55333538272364,"C","3"
130000,1,1100,1,0,4,7,102,0,0,0.215686274509804,"C","3"
4e+05,2.75,2220,2,0,3,7,22,0,0,0.444,"C","3"
3e+05,3.25,1470,2,0,3,7,6,0,0.197278911564626,1.19028340080972,"C","3"
280500,1,1220,1,0,3,7,63,0,0.270491803278689,0.268663290024224,"C","3"
319500,2.75,2500,1.5,0,4,7,107,0,0.432,0.490196078431373,"C","4"
5e+05,1.5,2070,2,0,3,7,64,0,0.338164251207729,0.381075110456554,"C","2"
294000,1.75,1420,2,0,3,7,0,0,0.323943661971831,1.04335047759001,"C","3"
410500,1,1110,1,0,5,6,98,0,0.333333333333333,0.281511539436977,"A","2"
762000,2,3370,1.5,0,4,7,107,0,0.364985163204748,0.674,"A","5"
570000,1,1100,1,0,3,7,108,0,0,0.275,"A","2"
825000,2,1830,1,0,4,7,88,0,0.327868852459016,0.508333333333333,"A","2"
655000,1,1370,1,0,3,7,75,0,0.218978102189781,0.260952380952381,"A","3"
675000,3.25,1510,2,0,3,8,7,0,0.19205298013245,0.731589147286822,"A","3"
550000,1,1520,1.5,0,3,8,103,0,0,0.608,"A","3"
1440000,1.75,2410,1.5,0,3,8,103,0,0,0.401666666666667,"A","4"
1190000,3,2240,1.5,0,4,8,100,0,0.433035714285714,0.373333333333333,"A","4"
7e+05,2.5,1660,2,0,3,9,12,0,0.156626506024096,1.07443365695793,"A","3"
495000,3.5,1650,2,0,3,7,2,0,0.333333333333333,1.04629042485732,"A","3"
935000,2,1720,1.5,0,3,8,105,1,0.383720930232558,0.86,"A","3"
1640000,3.25,3140,2,0,4,10,101,0,0.286624203821656,0.576675849403122,"A","3"
658000,1.5,1660,1.5,0,3,7,96,0,0,0.520376175548589,"A","3"
988000,1.75,2190,1.5,0,4,8,92,0,0,0.576315789473684,"A","3"
740000,2.75,2890,1.5,0,4,9,84,0,0.242214532871972,0.7225,"A","4"
716000,1.5,1140,1.5,0,3,7,100,0,0,0.2375,"A","3"
474000,1,1090,1,0,3,7,88,0,0.229357798165138,0.34493670886076,"A","2"
625000,2,1410,1.5,0,3,8,87,0,0,0.314732142857143,"A","4"
1112000,3,2770,2,0,3,9,0,0,0.212996389891697,1.04528301886792,"A","4"
485000,1,1150,1.5,0,3,7,105,0,0,0.44921875,"A","4"
620000,2.25,1780,3,0,3,8,7,0,0.117977528089888,1.24562631210637,"A","3"
930000,1.5,1800,1,0,3,7,72,0,0.444444444444444,0.4,"A","2"
479000,2.5,1260,3,0,3,8,6,0,0,1.41732283464567,"A","3"
1280000,3,3260,2,0,3,9,84,1,0.294478527607362,0.724444444444444,"A","4"
650000,1.75,1840,1,0,4,8,100,0,0.380434782608696,0.796536796536797,"A","3"
1065000,2.5,2130,3,0,5,9,25,0,0,0.600846262341326,"A","3"
524000,1,1120,1.5,0,3,7,104,0,0,0.56,"A","2"
885000,2,2590,1.5,0,5,7,110,0,0.308880308880309,0.690666666666667,"A","3"
797000,2.5,1370,2,0,3,9,107,1,0,0.716902145473574,"A","3"
705000,2.75,2260,2,0,4,8,59,0,0.31858407079646,0.565,"A","3"
792000,1.5,1570,2,0,3,8,99,0,0,1.4952380952381,"A","3"
550000,2,1810,1,0,3,7,93,0,0.441988950276243,0.838351088466883,"A","3"
1220000,2.5,3240,2,0,3,9,6,0,0.364197530864198,0.9,"A","4"
707000,1.5,1980,2,0,3,8,95,0,0,0.495,"A","3"
453500,1.75,1000,1,0,4,6,91,0,0.4,0.568181818181818,"A","2"
546000,1,970,1,0,3,7,90,0,0,0.285294117647059,"A","2"
890000,1,2550,2,0,3,8,109,0,0.0705882352941176,0.6375,"A","4"
1450000,3.25,3770,2,0,5,9,89,0,0.281167108753316,0.918839873263466,"A","4"
770000,1,2230,2,0,3,8,96,0,0.269058295964126,0.696875,"A","3"
850000,2.5,1611,2,0,3,10,10,0,0,0.7289592760181,"A","2"
430000,1,630,1,0,3,7,71,0,0,0.462555066079295,"A","1"
427500,2,1090,3,0,3,8,6,0,0,1.16702355460385,"A","2"
1550000,3.25,3530,2,0,3,9,0,0,0.246458923512748,0.717479674796748,"A","3"
7e+05,1.75,2360,1,0,3,7,60,0,0.457627118644068,0.393333333333333,"A","4"
822500,1,1450,1,0,3,7,90,0,0,0.204282896590589,"A","2"
725000,2.5,1940,1.5,0,5,7,108,0,0,0.485,"A","3"
1169000,2.5,2810,2.5,0,3,9,107,0,0,0.468333333333333,"A","5"
1775000,3.25,3730,3,0,3,11,30,0,0,0.527506717578843,"A","4"
826000,1.5,1890,1.5,0,3,9,85,0,0,0.378,"A","3"
1307000,3.25,2800,1.5,0,5,10,82,1,0.317857142857143,0.875,"A","5"
682000,2.25,2120,1.5,0,4,7,104,0,0.188679245283019,0.53,"A","5"
550000,2,1420,2.5,0,3,9,7,0,0.0563380281690141,1.0372534696859,"A","3"
1220000,3.75,3520,1.5,0,5,8,101,0,0.375,0.892494929006085,"A","4"
1695000,2.25,3170,2,0,5,10,114,0,0.372239747634069,1.05666666666667,"A","2"
710200,3,1670,2,0,3,8,7,0,0.191616766467066,0.632096896290689,"A","4"
539950,2,1560,1.5,0,3,7,104,1,0,0.4875,"A","3"
925000,1,1630,1.5,0,4,8,102,0,0,0.509375,"A","3"
736000,2.5,1980,3,0,3,8,21,0,0,0.665546218487395,"A","3"
740000,2.5,2200,2,0,3,9,12,0,0.304545454545455,0.733333333333333,"A","3"
860000,1.75,1880,1.5,0,4,7,90,0,0,0.505376344086022,"A","4"
1850000,3.25,3480,3,0,3,8,0,0,0,0.58,"A","4"
478000,2,1200,1,0,3,7,90,1,0.5,0.642742367434387,"A","2"
931000,2.5,2460,1.5,0,4,8,85,0,0.365853658536585,0.372727272727273,"A","3"
915000,2.25,2390,2,0,5,8,90,0,0.338912133891213,0.869090909090909,"A","3"
780000,2.5,1660,1.5,0,5,8,85,0,0,0.415,"A","5"
595000,1.5,1030,1,0,3,7,90,0,0.194174757281553,0.228888888888889,"A","2"
660000,2,1140,1,0,3,7,106,0,0,0.19,"A","3"
1450000,3.25,3100,2,0,5,9,91,0,0.325806451612903,0.794871794871795,"A","4"
1712500,3.25,2940,3,0,4,10,36,0,0.170068027210884,0.541237113402062,"A","3"
642000,1,1040,1,0,3,7,90,0,0.163461538461538,0.232142857142857,"A","3"
465000,1,1020,1,0,3,7,87,0,0,0.31875,"A","1"
563000,1,1730,1.5,0,3,7,97,0,0.277456647398844,0.626811594202899,"A",">5"
610000,1,1180,1.5,0,3,8,107,0,0,0.347058823529412,"A","3"
631500,1,1130,1,0,4,8,87,0,0,0.428030303030303,"A","2"
625000,1,1100,1,0,3,7,95,0,0,0.264423076923077,"A","2"
626700,1.5,1410,1,0,3,7,109,0,0,0.391666666666667,"A","3"
1545000,2.25,2640,2,0,3,7,107,0,0.212121212121212,0.88,"A","4"
1425000,4.25,4960,2.5,0,3,11,105,1,0.258064516129032,0.826666666666667,"A","4"
1e+06,1.75,2610,2,0,3,8,91,0,0.183908045977011,0.410377358490566,"A","3"
1145000,2.5,2490,2,0,5,8,96,0,0.329317269076305,0.6225,"A","3"
1175000,2.75,2560,1.5,0,3,8,92,0,0.1328125,0.455678177287291,"A","5"
848000,2.75,2170,1.5,0,4,9,85,0,0.285714285714286,0.79254930606282,"A","3"
648475,2.75,2250,1,0,3,8,63,0,0.466666666666667,0.394736842105263,"A","4"
3200000,4.5,6210,2.5,0,5,11,104,0,0.233494363929147,0.701219512195122,"A",">5"
895000,2.25,1950,1,0,3,8,67,0,0.317948717948718,0.327731092436975,"A","4"
1105000,1.5,2740,2,0,5,9,109,0,0.295620437956204,0.685,"A","4"
216650,3.5,1540,2,0,3,7,7,0,0.116883116883117,1.0791871058164,"A","3"
755000,2.5,2000,3,0,3,8,9,0,0,1.02564102564103,"A","3"
1010000,3.25,2420,2,0,3,10,8,0,0.239669421487603,1.25845033801352,"A","3"
872500,2.5,2040,1,0,3,8,63,0,0.0980392156862745,0.34,"A","3"
1355000,1.5,2680,2,0,5,8,101,0,0.298507462686567,0.561256544502618,"A","3"
710000,1.75,2000,1,0,5,7,58,0,0.5,0.333333333333333,"A","4"
707500,1,1500,2,0,3,7,105,0,0,0.587084148727984,"A","3"
885000,3.75,2400,1,0,3,7,91,1,0.429166666666667,0.681818181818182,"A","4"
990000,2.5,2430,2,0,4,8,95,0,0.168724279835391,0.384189723320158,"A","4"
494400,1.75,1560,1,0,4,6,110,0,0.5,0.891428571428571,"A","2"
550000,1,1110,1,0,3,7,111,0,0,0.185,"A","3"
464950,1.5,1200,2,0,3,8,6,0,0.141666666666667,1.34831460674157,"A","3"
1325000,3,3180,2,0,3,11,7,0,0.29559748427673,1.1530094271211,"A","3"
605000,2.5,1500,3,0,3,7,7,0,0.26,1.34048257372654,"A","3"
710000,2,1880,1,0,4,8,83,0,0.446808510638298,0.626666666666667,"A","3"
736000,1,1500,1,0,3,8,81,0,0.266666666666667,0.375,"A","2"
6e+05,3.25,1690,2,0,3,8,7,0,0.183431952662722,1.14731839782756,"A","3"
680000,2,1450,3,0,3,9,0,0,0,1.46612740141557,"A","2"
675000,2.5,1300,2,0,3,8,0,0,0.153846153846154,0.817610062893082,"A","3"
216650,3.5,1480,2,0,3,7,7,0,0.121621621621622,1.37418755803157,"A","3"
7e+05,2,1490,3,0,3,9,0,0,0,2.08976157082749,"A","2"
2900000,3.25,4580,2,0,4,11,23,0,0.327510917030568,0.946672178586193,"A","4"
1085000,1.5,2560,1.5,0,5,8,87,0,0.3515625,0.64,"A","3"
960000,1.75,2460,1,0,4,7,76,0,0.5,0.5125,"A","3"
808000,2.25,2190,2,0,5,8,86,0,0.356164383561644,0.533625730994152,"A","4"
799950,2.25,1860,3,0,3,9,0,0,0,1.34199134199134,"A","3"
650000,1,1280,1,0,3,7,49,0,0,0.213333333333333,"A","2"
2250000,2.25,4760,2.5,0,5,9,98,0,0.28781512605042,0.592334494773519,"A","4"
2544750,4.75,5410,2,0,4,10,73,0,0.066543438077634,0.402799493708585,"A","5"
1457000,1.5,2650,2,0,4,9,105,0,0.0943396226415094,0.384057971014493,"A","4"
1151250,2.5,1940,2,0,4,9,89,0,0,0.397948717948718,"A","4"
399000,1,700,1,0,3,6,68,0,0,0.205882352941176,"A","2"
1350000,3.5,3600,2,0,3,9,67,1,0.244444444444444,0.690051753881541,"A","4"
1206500,2.75,3150,1.5,0,4,8,90,0,0.323809523809524,0.570652173913043,"A","3"
1568000,2.75,2340,1,0,4,9,61,0,0,0.26506570004531,"A","3"
1910000,3,4460,2,0,3,10,59,1,0.295964125560538,0.652714766573979,"A","4"
850000,1.75,1370,1,0,5,7,103,1,0.437956204379562,0.355844155844156,"A","3"
1225000,4.5,3732,2.5,0,3,10,13,0,0.214362272240086,0.843199276999548,"A","5"
1600000,3.5,3890,2,0,3,9,10,0,0.264781491002571,1.08055555555556,"A","4"
850000,2,1540,2,0,3,8,114,1,0,0.427777777777778,"A","3"
630500,1,1180,1.5,0,3,7,88,0,0,0.327777777777778,"A","3"
950000,1.75,2150,2,0,3,8,93,0,0.130232558139535,0.613759634598915,"A","3"
1005000,2,2440,2,0,4,8,104,0,0,0.792207792207792,"A","5"
610000,2.5,3990,1,0,4,8,52,0,0.50125313283208,1.039333159677,"A","5"
1272000,3.25,3020,1.5,0,5,8,87,0,0.364238410596026,0.755,"A","4"
721000,1.5,1790,1,0,3,7,99,1,0.486033519553073,0.421176470588235,"A","2"
480000,1,820,1,0,3,7,35,0,0,0.195238095238095,"A","2"
1850000,3.25,3680,2,0,5,9,89,0,0.285326086956522,0.607260726072607,"A","5"
695000,3.75,2380,1.5,0,3,7,87,0,0.289915966386555,0.661111111111111,"A","3"
1475000,2.75,3910,1,0,5,9,66,0,0.49616368286445,0.55225988700565,"A","3"
667000,1,1400,1.5,0,5,8,105,0,0,0.885515496521189,"A","3"
1800000,3.5,3480,2,0,3,9,0,0,0.293103448275862,0.87,"A","4"
463000,1,1150,1,0,4,7,109,0,0,0.261363636363636,"A","2"
780000,2.5,2560,2,0,5,8,113,0,0.33984375,1.024,"A","2"
958000,3.5,1800,2,0,3,8,30,1,0,0.28125,"A","4"
2140000,4,5110,2.5,0,4,11,109,0,0,0.7168911335578,"A",">5"
1010000,2.25,2160,2,0,3,10,32,0,0,0.288,"A","3"
765000,1.75,1660,1,0,3,7,74,0,0.403614457831325,0.415,"A","2"
